term_id,item_id,label,src
TERM_ac03e87e,ITEM_db96c41006ab,1,llm_recovered_positive_v37_train
TERM_ac03e87e,ITEM_0f29817da834,1,llm_recovered_positive_v37_train
TERM_ac03e87e,ITEM_0ebc24437a6c,1,llm_recovered_positive_v37_train
TERM_a69d763b,ITEM_c9f9935e7ccf,1,llm_recovered_positive_v37_train
TERM_a69d763b,ITEM_da20ac40efae,1,llm_recovered_positive_v37_train
TERM_a69d763b,ITEM_1e7af1de2f71,1,llm_recovered_positive_v37_train
TERM_a69d763b,ITEM_ec77a5254286,0,llm_verified_negative_v37_train
TERM_a69d763b,ITEM_a3760390bd88,1,llm_recovered_positive_v37_train
TERM_aef40aa7,ITEM_316160106f07,1,llm_recovered_positive_v37_train
TERM_aef40aa7,ITEM_8f9419c26066,1,llm_recovered_positive_v37_train
TERM_aef40aa7,ITEM_4218fb75add1,1,llm_recovered_positive_v37_train
TERM_aef40aa7,ITEM_eaa1f73873ed,1,llm_recovered_positive_v37_train
TERM_aef40aa7,ITEM_6e765b37733f,0,llm_verified_negative_v37_train
TERM_fb1250cf,ITEM_3e68f91b4302,1,llm_recovered_positive_v37_train
TERM_fb1250cf,ITEM_3340c927e567,1,llm_recovered_positive_v37_train
TERM_fb1250cf,ITEM_0266c544a288,1,llm_recovered_positive_v37_train
TERM_fb1250cf,ITEM_a2f40433a4db,1,llm_recovered_positive_v37_train
TERM_fb1250cf,ITEM_80a8a421676b,1,llm_recovered_positive_v37_train
TERM_c08b6813,ITEM_0d53aa582a32,1,llm_recovered_positive_v37_train
TERM_c08b6813,ITEM_70223d621fdd,0,llm_verified_negative_v37_train
TERM_c08b6813,ITEM_073a36efc7d8,1,llm_recovered_positive_v37_train
TERM_c08b6813,ITEM_bbca3f64cef3,1,llm_recovered_positive_v37_train
TERM_c08b6813,ITEM_c0f9e42e8d19,1,llm_recovered_positive_v37_train
TERM_3c7efe8d,ITEM_a6ef61311856,1,llm_recovered_positive_v37_train
TERM_3c7efe8d,ITEM_20bebe08f90c,1,llm_recovered_positive_v37_train
TERM_3c7efe8d,ITEM_dd4991bb9d77,1,llm_recovered_positive_v37_train
TERM_3c7efe8d,ITEM_39c4471c6970,1,llm_recovered_positive_v37_train
TERM_3c7efe8d,ITEM_c2b919981886,1,llm_recovered_positive_v37_train
TERM_6cff06e0,ITEM_196c4db78017,1,llm_recovered_positive_v37_train
TERM_6cff06e0,ITEM_cdf00090c9e2,1,llm_recovered_positive_v37_train
TERM_6cff06e0,ITEM_fda3893b41df,1,llm_recovered_positive_v37_train
TERM_6cff06e0,ITEM_72d80cb26b51,1,llm_recovered_positive_v37_train
TERM_6cff06e0,ITEM_30cb2915a0dc,1,llm_recovered_positive_v37_train
TERM_30cddefe,ITEM_ab7c6caa3fc5,1,llm_recovered_positive_v37_train
TERM_30cddefe,ITEM_adb4ad59aab0,1,llm_recovered_positive_v37_train
TERM_30cddefe,ITEM_6f525c0f4b3c,1,llm_recovered_positive_v37_train
TERM_30cddefe,ITEM_bfa6374e44c4,1,llm_recovered_positive_v37_train
TERM_30cddefe,ITEM_711ac6ae3b62,1,llm_recovered_positive_v37_train
TERM_f54734f0,ITEM_b6a61beb6828,1,llm_recovered_positive_v37_train
TERM_f54734f0,ITEM_507c05cafd42,0,llm_verified_negative_v37_train
TERM_f54734f0,ITEM_218ab4a81eb6,0,llm_verified_negative_v37_train
TERM_f54734f0,ITEM_8ee0aa44e30e,0,llm_verified_negative_v37_train
TERM_f54734f0,ITEM_a8d5c1ddbf77,0,llm_verified_negative_v37_train
TERM_a45623f2,ITEM_a1cc84210f1d,1,llm_recovered_positive_v37_train
TERM_a45623f2,ITEM_a94137864be0,1,llm_recovered_positive_v37_train
TERM_a45623f2,ITEM_aa56ebb9d2d5,1,llm_recovered_positive_v37_train
TERM_a45623f2,ITEM_8ffdb34024bd,1,llm_recovered_positive_v37_train
TERM_a45623f2,ITEM_c90bd6ed0545,1,llm_recovered_positive_v37_train
TERM_ec54c5c2,ITEM_25ff9437a731,1,llm_recovered_positive_v37_train
TERM_ec54c5c2,ITEM_8047fe94a2fd,1,llm_recovered_positive_v37_train
TERM_ec54c5c2,ITEM_79cbf244375c,0,llm_verified_negative_v37_train
TERM_ec54c5c2,ITEM_f471fb778519,0,llm_verified_negative_v37_train
TERM_ec54c5c2,ITEM_9de5a089b5d1,0,llm_verified_negative_v37_train
TERM_bff436d3,ITEM_6d6c41231cc4,1,llm_recovered_positive_v37_train
TERM_bff436d3,ITEM_481539b2847d,1,llm_recovered_positive_v37_train
TERM_bff436d3,ITEM_6ae4fe9a29ec,1,llm_recovered_positive_v37_train
TERM_bff436d3,ITEM_ff94e789184a,1,llm_recovered_positive_v37_train
TERM_bff436d3,ITEM_cb2cdc0a3b38,1,llm_recovered_positive_v37_train
TERM_5936c1ad,ITEM_a7db7e25563e,1,llm_recovered_positive_v37_train
TERM_5936c1ad,ITEM_0e2ee7da9dfe,1,llm_recovered_positive_v37_train
TERM_5936c1ad,ITEM_3df4520122d8,1,llm_recovered_positive_v37_train
TERM_5936c1ad,ITEM_19bd9e006019,1,llm_recovered_positive_v37_train
TERM_5936c1ad,ITEM_1ba872b8cf25,1,llm_recovered_positive_v37_train
TERM_78fea692,ITEM_fab7e19ff798,1,llm_recovered_positive_v37_train
TERM_78fea692,ITEM_01b3e0ac6ad1,1,llm_recovered_positive_v37_train
TERM_78fea692,ITEM_564dd82bf2f7,1,llm_recovered_positive_v37_train
TERM_78fea692,ITEM_3804a66c15bc,1,llm_recovered_positive_v37_train
TERM_78fea692,ITEM_4ad31398aae8,1,llm_recovered_positive_v37_train
TERM_728de721,ITEM_c02996a8b2d5,1,llm_recovered_positive_v37_train
TERM_728de721,ITEM_037689214d00,1,llm_recovered_positive_v37_train
TERM_728de721,ITEM_ce75642704c3,1,llm_recovered_positive_v37_train
TERM_728de721,ITEM_9556d0311ea7,1,llm_recovered_positive_v37_train
TERM_728de721,ITEM_fdf8aa5a166a,1,llm_recovered_positive_v37_train
TERM_0fcba1b1,ITEM_50ece79b6bf3,1,llm_recovered_positive_v37_train
TERM_0fcba1b1,ITEM_493d92aa3130,1,llm_recovered_positive_v37_train
TERM_0fcba1b1,ITEM_3c2e38c029d2,1,llm_recovered_positive_v37_train
TERM_0fcba1b1,ITEM_d1f99c140f6b,1,llm_recovered_positive_v37_train
TERM_0fcba1b1,ITEM_84b1f8c31543,1,llm_recovered_positive_v37_train
TERM_58d44d75,ITEM_2fc673414e3b,0,llm_verified_negative_v37_train
TERM_58d44d75,ITEM_dcf27eae5686,0,llm_verified_negative_v37_train
TERM_58d44d75,ITEM_4f12654fc873,0,llm_verified_negative_v37_train
TERM_58d44d75,ITEM_7efeedd289b8,0,llm_verified_negative_v37_train
TERM_58d44d75,ITEM_47ab73a7cd11,0,llm_verified_negative_v37_train
TERM_65d8899e,ITEM_1a52ae87ed77,1,llm_recovered_positive_v37_train
TERM_65d8899e,ITEM_c831ca8d2211,1,llm_recovered_positive_v37_train
TERM_65d8899e,ITEM_aaf5dc908ffb,1,llm_recovered_positive_v37_train
TERM_65d8899e,ITEM_25a86cd55e1d,1,llm_recovered_positive_v37_train
TERM_65d8899e,ITEM_494bf9776338,1,llm_recovered_positive_v37_train
TERM_fe08fd6f,ITEM_c68acfad9baa,1,llm_recovered_positive_v37_train
TERM_fe08fd6f,ITEM_c5c4ba003217,1,llm_recovered_positive_v37_train
TERM_fe08fd6f,ITEM_164da240d415,1,llm_recovered_positive_v37_train
TERM_fe08fd6f,ITEM_bbca756b4319,1,llm_recovered_positive_v37_train
TERM_fe08fd6f,ITEM_34e2ab1da164,1,llm_recovered_positive_v37_train
TERM_bbd10167,ITEM_5a930b71e5da,0,llm_verified_negative_v37_train
TERM_bbd10167,ITEM_f07b3a3aea20,0,llm_verified_negative_v37_train
TERM_bbd10167,ITEM_5e44c1864e4a,0,llm_verified_negative_v37_train
TERM_bbd10167,ITEM_c82eb4e93414,0,llm_verified_negative_v37_train
TERM_bbd10167,ITEM_4bd2d2fad8d8,0,llm_verified_negative_v37_train
TERM_35e1aa63,ITEM_33847cac6ce8,1,llm_recovered_positive_v37_train
TERM_35e1aa63,ITEM_299930cddaf8,1,llm_recovered_positive_v37_train
TERM_35e1aa63,ITEM_5146d2bba324,1,llm_recovered_positive_v37_train
TERM_35e1aa63,ITEM_2eb65794bde3,1,llm_recovered_positive_v37_train
TERM_35e1aa63,ITEM_f840421e1a44,1,llm_recovered_positive_v37_train
TERM_e3e7fc87,ITEM_8a00b49b2cd2,1,llm_recovered_positive_v37_train
TERM_e3e7fc87,ITEM_53fdbce2d1af,1,llm_recovered_positive_v37_train
TERM_e3e7fc87,ITEM_28d066b42783,1,llm_recovered_positive_v37_train
TERM_e3e7fc87,ITEM_0ceef26db39e,1,llm_recovered_positive_v37_train
TERM_e3e7fc87,ITEM_0282022883c9,1,llm_recovered_positive_v37_train
TERM_afd55b23,ITEM_fabb3f36e14e,1,llm_recovered_positive_v37_train
TERM_afd55b23,ITEM_ee0ac8a47203,1,llm_recovered_positive_v37_train
TERM_afd55b23,ITEM_ee4f58a367e1,1,llm_recovered_positive_v37_train
TERM_afd55b23,ITEM_1daef6b76bc1,1,llm_recovered_positive_v37_train
TERM_afd55b23,ITEM_3d05c7dd5977,1,llm_recovered_positive_v37_train
TERM_76fc86d2,ITEM_9443f4cd54ac,1,llm_recovered_positive_v37_train
TERM_76fc86d2,ITEM_b69a46f79deb,1,llm_recovered_positive_v37_train
TERM_76fc86d2,ITEM_8d14d33e06e8,1,llm_recovered_positive_v37_train
TERM_76fc86d2,ITEM_3ef8deb0387c,1,llm_recovered_positive_v37_train
TERM_76fc86d2,ITEM_c9199e74e3a8,1,llm_recovered_positive_v37_train
TERM_5aaf454f,ITEM_178c02f274ec,1,llm_recovered_positive_v37_train
TERM_5aaf454f,ITEM_fe0286305dea,1,llm_recovered_positive_v37_train
TERM_5aaf454f,ITEM_8572d0edf167,0,llm_verified_negative_v37_train
TERM_5aaf454f,ITEM_5a32e8641a9e,0,llm_verified_negative_v37_train
TERM_5aaf454f,ITEM_bab840ff8fa2,0,llm_verified_negative_v37_train
TERM_1c90d015,ITEM_e1fb57968c2f,1,llm_recovered_positive_v37_train
TERM_1c90d015,ITEM_434b23795eea,1,llm_recovered_positive_v37_train
TERM_1c90d015,ITEM_a51f39069cbb,1,llm_recovered_positive_v37_train
TERM_1c90d015,ITEM_7dcf357c1484,1,llm_recovered_positive_v37_train
TERM_1c90d015,ITEM_9ac61935a521,1,llm_recovered_positive_v37_train
TERM_3d1be310,ITEM_b61051cddd52,1,llm_recovered_positive_v37_train
TERM_3d1be310,ITEM_6c0040174a88,1,llm_recovered_positive_v37_train
TERM_3d1be310,ITEM_8fb3241ab76d,1,llm_recovered_positive_v37_train
TERM_3d1be310,ITEM_de77b2bbe17d,1,llm_recovered_positive_v37_train
TERM_3d1be310,ITEM_d984acd32755,1,llm_recovered_positive_v37_train
TERM_4b88e8b2,ITEM_885b16ed4fd8,1,llm_recovered_positive_v37_train
TERM_4b88e8b2,ITEM_8012ef6a00b3,0,llm_verified_negative_v37_train
TERM_4b88e8b2,ITEM_7e25bf25eb56,1,llm_recovered_positive_v37_train
TERM_4b88e8b2,ITEM_4b1abdd9e069,1,llm_recovered_positive_v37_train
TERM_4b88e8b2,ITEM_3403126517e1,1,llm_recovered_positive_v37_train
TERM_189c983b,ITEM_c063ea0a500d,1,llm_recovered_positive_v37_train
TERM_189c983b,ITEM_4476a8db848b,1,llm_recovered_positive_v37_train
TERM_189c983b,ITEM_df9f7a803f80,1,llm_recovered_positive_v37_train
TERM_189c983b,ITEM_9c81389b2216,1,llm_recovered_positive_v37_train
TERM_189c983b,ITEM_ac1bd48838e0,1,llm_recovered_positive_v37_train
TERM_b93e5db7,ITEM_a2197852e441,1,llm_recovered_positive_v37_train
TERM_b93e5db7,ITEM_ae7991908ce1,1,llm_recovered_positive_v37_train
TERM_b93e5db7,ITEM_ddcaad4cd844,1,llm_recovered_positive_v37_train
TERM_b93e5db7,ITEM_1e93cd33dc9b,1,llm_recovered_positive_v37_train
TERM_b93e5db7,ITEM_fbe877bf0b23,1,llm_recovered_positive_v37_train
TERM_cc7f94c5,ITEM_b802fc92a06c,1,llm_recovered_positive_v37_train
TERM_cc7f94c5,ITEM_e7aec7172882,1,llm_recovered_positive_v37_train
TERM_cc7f94c5,ITEM_a5c7721386c0,1,llm_recovered_positive_v37_train
TERM_cc7f94c5,ITEM_ce92dea8a042,1,llm_recovered_positive_v37_train
TERM_cc7f94c5,ITEM_74741f9fd999,1,llm_recovered_positive_v37_train
TERM_df602faa,ITEM_55303cf81492,1,llm_recovered_positive_v37_train
TERM_df602faa,ITEM_b3ed076f9a2d,1,llm_recovered_positive_v37_train
TERM_df602faa,ITEM_a42810e92914,1,llm_recovered_positive_v37_train
TERM_df602faa,ITEM_e5a6ae3658e4,1,llm_recovered_positive_v37_train
TERM_df602faa,ITEM_6691a4b68ec3,1,llm_recovered_positive_v37_train
TERM_822ef349,ITEM_56009328848b,1,llm_recovered_positive_v37_train
TERM_822ef349,ITEM_ee8f7759199a,1,llm_recovered_positive_v37_train
TERM_822ef349,ITEM_316193acbb38,1,llm_recovered_positive_v37_train
TERM_822ef349,ITEM_e15d7c0276b5,1,llm_recovered_positive_v37_train
TERM_822ef349,ITEM_3dbda69b1aee,1,llm_recovered_positive_v37_train
TERM_6e30e20e,ITEM_67d918bd0cb5,1,llm_recovered_positive_v37_train
TERM_6e30e20e,ITEM_8b326adcb35c,1,llm_recovered_positive_v37_train
TERM_6e30e20e,ITEM_f491f30c35a4,1,llm_recovered_positive_v37_train
TERM_6e30e20e,ITEM_5263b7ff7aaf,1,llm_recovered_positive_v37_train
TERM_6e30e20e,ITEM_9eeb983e7328,1,llm_recovered_positive_v37_train
TERM_8f614fab,ITEM_97ec113427cd,1,llm_recovered_positive_v37_train
TERM_8f614fab,ITEM_56b6cb0ea18e,1,llm_recovered_positive_v37_train
TERM_8f614fab,ITEM_a4cf976c08a0,1,llm_recovered_positive_v37_train
TERM_8f614fab,ITEM_57e07c9a9af4,1,llm_recovered_positive_v37_train
TERM_8f614fab,ITEM_7d3d8567ef8b,1,llm_recovered_positive_v37_train
TERM_32a8d054,ITEM_c746fd8a77c4,1,llm_recovered_positive_v37_train
TERM_32a8d054,ITEM_313b58ca9ebf,1,llm_recovered_positive_v37_train
TERM_32a8d054,ITEM_2272354cd982,1,llm_recovered_positive_v37_train
TERM_32a8d054,ITEM_7b5227c081ce,1,llm_recovered_positive_v37_train
TERM_32a8d054,ITEM_fd4a7dab15a8,1,llm_recovered_positive_v37_train
TERM_f57e8184,ITEM_e66ed6ca7a12,1,llm_recovered_positive_v37_train
TERM_f57e8184,ITEM_e677b45c8959,1,llm_recovered_positive_v37_train
TERM_f57e8184,ITEM_bc05053d757c,1,llm_recovered_positive_v37_train
TERM_f57e8184,ITEM_db42a52e119d,1,llm_recovered_positive_v37_train
TERM_f57e8184,ITEM_6ceb7c0561a9,1,llm_recovered_positive_v37_train
TERM_52503355,ITEM_ce981e322ef6,0,llm_verified_negative_v37_train
TERM_52503355,ITEM_b2cfe593e22d,1,llm_recovered_positive_v37_train
TERM_52503355,ITEM_89e05a3293cd,1,llm_recovered_positive_v37_train
TERM_52503355,ITEM_08bbebb37a10,1,llm_recovered_positive_v37_train
TERM_52503355,ITEM_9a0ab99cd58d,1,llm_recovered_positive_v37_train
TERM_05d94643,ITEM_78a25a24a4f1,1,llm_recovered_positive_v37_train
TERM_05d94643,ITEM_70897d1312cd,1,llm_recovered_positive_v37_train
TERM_05d94643,ITEM_7871481df457,1,llm_recovered_positive_v37_train
TERM_05d94643,ITEM_0b0238dbade8,1,llm_recovered_positive_v37_train
TERM_05d94643,ITEM_6aa3ed5f697d,1,llm_recovered_positive_v37_train
TERM_43f435d7,ITEM_8b66a1d844e9,1,llm_recovered_positive_v37_train
TERM_43f435d7,ITEM_764957ddc6f5,1,llm_recovered_positive_v37_train
TERM_43f435d7,ITEM_6c1a7a3f6294,1,llm_recovered_positive_v37_train
TERM_43f435d7,ITEM_494a5ea199a3,1,llm_recovered_positive_v37_train
TERM_43f435d7,ITEM_298e64defd49,1,llm_recovered_positive_v37_train
TERM_6a129b25,ITEM_6c2c1d0747bf,1,llm_recovered_positive_v37_train
TERM_6a129b25,ITEM_cc064ab613f7,1,llm_recovered_positive_v37_train
TERM_6a129b25,ITEM_30aae3f5431c,1,llm_recovered_positive_v37_train
TERM_6a129b25,ITEM_5ca149ce6366,1,llm_recovered_positive_v37_train
TERM_6a129b25,ITEM_298d5745c568,1,llm_recovered_positive_v37_train
TERM_1a40942b,ITEM_cf6c3c8eb413,1,llm_recovered_positive_v37_train
TERM_1a40942b,ITEM_7a73cb2dca9c,0,llm_verified_negative_v37_train
TERM_1a40942b,ITEM_b09cb169c093,0,llm_verified_negative_v37_train
TERM_1a40942b,ITEM_3c1a1d505c96,0,llm_verified_negative_v37_train
TERM_1a40942b,ITEM_8552210c685b,0,llm_verified_negative_v37_train
TERM_cb412dc9,ITEM_e828dc792bdb,1,llm_recovered_positive_v37_train
TERM_cb412dc9,ITEM_8c0d9dd26a71,1,llm_recovered_positive_v37_train
TERM_cb412dc9,ITEM_89436b0bb6e1,1,llm_recovered_positive_v37_train
TERM_cb412dc9,ITEM_d46bed524b9d,1,llm_recovered_positive_v37_train
TERM_cb412dc9,ITEM_b1da4bc12df5,1,llm_recovered_positive_v37_train
TERM_2d57d638,ITEM_772585744c9e,1,llm_recovered_positive_v37_train
TERM_2d57d638,ITEM_f2441f8ecf42,1,llm_recovered_positive_v37_train
TERM_2d57d638,ITEM_9c264a7bd5e7,0,llm_verified_negative_v37_train
TERM_2d57d638,ITEM_97eb56b21a5f,0,llm_verified_negative_v37_train
TERM_2d57d638,ITEM_fc40e4a8b84d,0,llm_verified_negative_v37_train
TERM_9aaf7a23,ITEM_88ef205e6c7c,1,llm_recovered_positive_v37_train
TERM_9aaf7a23,ITEM_30b04d2ed088,1,llm_recovered_positive_v37_train
TERM_9aaf7a23,ITEM_bf7ff66da700,1,llm_recovered_positive_v37_train
TERM_9aaf7a23,ITEM_56301371cb00,1,llm_recovered_positive_v37_train
TERM_9aaf7a23,ITEM_d8cac2181d20,1,llm_recovered_positive_v37_train
TERM_73b2154d,ITEM_434315f88f24,1,llm_recovered_positive_v37_train
TERM_73b2154d,ITEM_b41c317c98de,1,llm_recovered_positive_v37_train
TERM_73b2154d,ITEM_9268f1b06c9a,1,llm_recovered_positive_v37_train
TERM_73b2154d,ITEM_d0e16e44b036,1,llm_recovered_positive_v37_train
TERM_73b2154d,ITEM_5951f2eddd7b,1,llm_recovered_positive_v37_train
TERM_ec8a9392,ITEM_86cd6b1b356a,1,llm_recovered_positive_v37_train
TERM_ec8a9392,ITEM_85dafb314738,0,llm_verified_negative_v37_train
TERM_ec8a9392,ITEM_70633464a701,0,llm_verified_negative_v37_train
TERM_ec8a9392,ITEM_f9cedd5a2c30,0,llm_verified_negative_v37_train
TERM_ec8a9392,ITEM_91f23d3c1c97,0,llm_verified_negative_v37_train
TERM_45c63759,ITEM_7a213d338a73,1,llm_recovered_positive_v37_train
TERM_45c63759,ITEM_79b2429bae50,1,llm_recovered_positive_v37_train
TERM_45c63759,ITEM_635c595bc1d2,1,llm_recovered_positive_v37_train
TERM_45c63759,ITEM_b6fc7dd04cfb,1,llm_recovered_positive_v37_train
TERM_45c63759,ITEM_a2a51294a506,1,llm_recovered_positive_v37_train
TERM_bc8ac721,ITEM_4d58876d7f35,1,llm_recovered_positive_v37_train
TERM_bc8ac721,ITEM_311a2e837daf,1,llm_recovered_positive_v37_train
TERM_bc8ac721,ITEM_eee2e33eb51a,1,llm_recovered_positive_v37_train
TERM_bc8ac721,ITEM_d21d2c0a7080,1,llm_recovered_positive_v37_train
TERM_bc8ac721,ITEM_6e4fd2c20cce,1,llm_recovered_positive_v37_train
TERM_49531e28,ITEM_be60dfec0da4,1,llm_recovered_positive_v37_train
TERM_49531e28,ITEM_75a0c1b68051,1,llm_recovered_positive_v37_train
TERM_49531e28,ITEM_bfd82967b0ad,1,llm_recovered_positive_v37_train
TERM_49531e28,ITEM_480f586c306c,1,llm_recovered_positive_v37_train
TERM_49531e28,ITEM_a6b8cf45b1f7,1,llm_recovered_positive_v37_train
TERM_68b33c6f,ITEM_a7a39bd60232,1,llm_recovered_positive_v37_train
TERM_68b33c6f,ITEM_addb225853c0,1,llm_recovered_positive_v37_train
TERM_68b33c6f,ITEM_bad845289095,1,llm_recovered_positive_v37_train
TERM_68b33c6f,ITEM_1c8b80164e59,1,llm_recovered_positive_v37_train
TERM_68b33c6f,ITEM_56f113852c7a,1,llm_recovered_positive_v37_train
TERM_cd75dd9a,ITEM_56aa05cad5f8,1,llm_recovered_positive_v37_train
TERM_cd75dd9a,ITEM_53745562d2c0,1,llm_recovered_positive_v37_train
TERM_cd75dd9a,ITEM_9cca93ef2d0d,0,llm_verified_negative_v37_train
TERM_cd75dd9a,ITEM_16134dd95c47,0,llm_verified_negative_v37_train
TERM_cd75dd9a,ITEM_0381db830c95,0,llm_verified_negative_v37_train
TERM_5db2f011,ITEM_8b4230d8b802,1,llm_recovered_positive_v37_train
TERM_5db2f011,ITEM_daa133b85633,1,llm_recovered_positive_v37_train
TERM_5db2f011,ITEM_1f9d67869a5b,1,llm_recovered_positive_v37_train
TERM_5db2f011,ITEM_f6312b8d9716,1,llm_recovered_positive_v37_train
TERM_5db2f011,ITEM_2b57fd907959,1,llm_recovered_positive_v37_train
TERM_eb4bd58e,ITEM_098cd90e7f14,1,llm_recovered_positive_v37_train
TERM_eb4bd58e,ITEM_c07d3d141b65,1,llm_recovered_positive_v37_train
TERM_eb4bd58e,ITEM_7e1cdf7bee1a,1,llm_recovered_positive_v37_train
TERM_eb4bd58e,ITEM_0c03e18e28a9,1,llm_recovered_positive_v37_train
TERM_eb4bd58e,ITEM_f8418c3fbee0,1,llm_recovered_positive_v37_train
TERM_07d59fd8,ITEM_9b95534476d9,1,llm_recovered_positive_v37_train
TERM_07d59fd8,ITEM_61be3ce24ede,0,llm_verified_negative_v37_train
TERM_07d59fd8,ITEM_3d152b989e52,0,llm_verified_negative_v37_train
TERM_07d59fd8,ITEM_0c659ab9baa5,0,llm_verified_negative_v37_train
TERM_07d59fd8,ITEM_4a5d8edb2ff3,0,llm_verified_negative_v37_train
TERM_074a672d,ITEM_8c74b25fa77e,1,llm_recovered_positive_v37_train
TERM_074a672d,ITEM_690cad629967,1,llm_recovered_positive_v37_train
TERM_074a672d,ITEM_0dac338bcb90,1,llm_recovered_positive_v37_train
TERM_074a672d,ITEM_0860f8fd834a,1,llm_recovered_positive_v37_train
TERM_074a672d,ITEM_7e09ff4d3757,1,llm_recovered_positive_v37_train
TERM_6246c3ec,ITEM_07c0ffda446a,1,llm_recovered_positive_v37_train
TERM_6246c3ec,ITEM_063af31d3c18,1,llm_recovered_positive_v37_train
TERM_6246c3ec,ITEM_f2efccf534f8,1,llm_recovered_positive_v37_train
TERM_6246c3ec,ITEM_4eaacd870398,1,llm_recovered_positive_v37_train
TERM_6246c3ec,ITEM_ef02603537cd,1,llm_recovered_positive_v37_train
TERM_0ca33d3e,ITEM_8d4c82894da4,1,llm_recovered_positive_v37_train
TERM_0ca33d3e,ITEM_bd903d6eac75,1,llm_recovered_positive_v37_train
TERM_0ca33d3e,ITEM_0572b70c016a,1,llm_recovered_positive_v37_train
TERM_0ca33d3e,ITEM_e624d075ae11,1,llm_recovered_positive_v37_train
TERM_0ca33d3e,ITEM_7aba02c93928,1,llm_recovered_positive_v37_train
TERM_f63dbfa3,ITEM_b1294e1d9085,1,llm_recovered_positive_v37_train
TERM_f63dbfa3,ITEM_845eba89808b,1,llm_recovered_positive_v37_train
TERM_f63dbfa3,ITEM_c35a3e5fffe6,1,llm_recovered_positive_v37_train
TERM_f63dbfa3,ITEM_ff400819b687,1,llm_recovered_positive_v37_train
TERM_f63dbfa3,ITEM_b184439b37dd,1,llm_recovered_positive_v37_train
TERM_ddd49104,ITEM_5a600a51fb10,1,llm_recovered_positive_v37_train
TERM_ddd49104,ITEM_2cd4ce37a59f,0,llm_verified_negative_v37_train
TERM_ddd49104,ITEM_8523fa0097b6,0,llm_verified_negative_v37_train
TERM_ddd49104,ITEM_ac32d17fd3f1,0,llm_verified_negative_v37_train
TERM_ddd49104,ITEM_fda3ca8dfd3f,0,llm_verified_negative_v37_train
TERM_d9b3f53e,ITEM_c9d7d48131c9,1,llm_recovered_positive_v37_train
TERM_d9b3f53e,ITEM_5d19e0ea21da,1,llm_recovered_positive_v37_train
TERM_d9b3f53e,ITEM_7e2b19cf17e2,1,llm_recovered_positive_v37_train
TERM_d9b3f53e,ITEM_fdc43038c908,1,llm_recovered_positive_v37_train
TERM_d9b3f53e,ITEM_2e6d5f13ff4b,1,llm_recovered_positive_v37_train
TERM_29e81e77,ITEM_5d7f41bfc893,1,llm_recovered_positive_v37_train
TERM_29e81e77,ITEM_915316aaf95a,1,llm_recovered_positive_v37_train
TERM_29e81e77,ITEM_b8bd8d059a2e,1,llm_recovered_positive_v37_train
TERM_29e81e77,ITEM_7190d7e79c1a,1,llm_recovered_positive_v37_train
TERM_29e81e77,ITEM_b29f43723edf,1,llm_recovered_positive_v37_train
TERM_acbcd49c,ITEM_f0c0188c2143,1,llm_recovered_positive_v37_train
TERM_acbcd49c,ITEM_18c7faf33f1d,1,llm_recovered_positive_v37_train
TERM_acbcd49c,ITEM_b622b7ad9ab6,1,llm_recovered_positive_v37_train
TERM_acbcd49c,ITEM_dd75aae7f164,1,llm_recovered_positive_v37_train
TERM_acbcd49c,ITEM_4f45eb3a074a,1,llm_recovered_positive_v37_train
TERM_c6275bad,ITEM_fe333d4331f1,1,llm_recovered_positive_v37_train
TERM_c6275bad,ITEM_eaeea27a56e5,1,llm_recovered_positive_v37_train
TERM_c6275bad,ITEM_6c1dcb270350,1,llm_recovered_positive_v37_train
TERM_c6275bad,ITEM_c4ca7f4bc91c,1,llm_recovered_positive_v37_train
TERM_c6275bad,ITEM_2a63d579b158,1,llm_recovered_positive_v37_train
TERM_f8d8e4d9,ITEM_c52b733f164f,1,llm_recovered_positive_v37_train
TERM_f8d8e4d9,ITEM_2375bbac6116,1,llm_recovered_positive_v37_train
TERM_f8d8e4d9,ITEM_dc61d604812e,1,llm_recovered_positive_v37_train
TERM_f8d8e4d9,ITEM_1fad297c8af6,1,llm_recovered_positive_v37_train
TERM_f8d8e4d9,ITEM_508e559e3be3,1,llm_recovered_positive_v37_train
TERM_f336ec9c,ITEM_056b4764c44b,1,llm_recovered_positive_v37_train
TERM_f336ec9c,ITEM_30634553217e,1,llm_recovered_positive_v37_train
TERM_f336ec9c,ITEM_40f33d0672eb,1,llm_recovered_positive_v37_train
TERM_f336ec9c,ITEM_08e9bb934da7,1,llm_recovered_positive_v37_train
TERM_f336ec9c,ITEM_2f0aebd13ac3,1,llm_recovered_positive_v37_train
TERM_ff7803b2,ITEM_f1a80b1c9bbc,1,llm_recovered_positive_v37_train
TERM_ff7803b2,ITEM_4290ec7b6f57,1,llm_recovered_positive_v37_train
TERM_ff7803b2,ITEM_52acfbab7e18,1,llm_recovered_positive_v37_train
TERM_ff7803b2,ITEM_36d7a82ca120,1,llm_recovered_positive_v37_train
TERM_ff7803b2,ITEM_674f4e03b6ea,1,llm_recovered_positive_v37_train
TERM_e4dc58de,ITEM_48f2e0a66fb1,1,llm_recovered_positive_v37_train
TERM_e4dc58de,ITEM_25dee626fd41,1,llm_recovered_positive_v37_train
TERM_e4dc58de,ITEM_3541fe6a1258,1,llm_recovered_positive_v37_train
