term_id,item_id,label,src
TERM_44ab8966,ITEM_18765992a1bb,1,llm_recovered_positive
TERM_44ab8966,ITEM_ad83cb43b74f,1,llm_recovered_positive
TERM_44ab8966,ITEM_a57ebec22a98,1,llm_recovered_positive
TERM_44ab8966,ITEM_72e607ceade4,1,llm_recovered_positive
TERM_01ff2f78,ITEM_ef6345286789,1,llm_recovered_positive
TERM_01ff2f78,ITEM_d70e098d9ee1,1,llm_recovered_positive
TERM_01ff2f78,ITEM_1dfbfeb6fbca,1,llm_recovered_positive
TERM_01ff2f78,ITEM_2166ca573f5c,1,llm_recovered_positive
TERM_01ff2f78,ITEM_1598ef9d8076,1,llm_recovered_positive
TERM_bc3e1e7e,ITEM_e0d9ca47853f,1,llm_recovered_positive
TERM_bc3e1e7e,ITEM_d2f3f4f8b871,1,llm_recovered_positive
TERM_bc3e1e7e,ITEM_94c966891fcd,1,llm_recovered_positive
TERM_bc3e1e7e,ITEM_af8e757e8570,1,llm_recovered_positive
TERM_bc3e1e7e,ITEM_d4df42baf39a,1,llm_recovered_positive
TERM_ef089a1b,ITEM_ecf3f1f385e5,1,llm_recovered_positive
TERM_ef089a1b,ITEM_8ec93543e8df,1,llm_recovered_positive
TERM_ef089a1b,ITEM_8a4a761c04d9,1,llm_recovered_positive
TERM_ef089a1b,ITEM_aabbc309a763,1,llm_recovered_positive
TERM_ef089a1b,ITEM_c3fc5a001845,1,llm_recovered_positive
TERM_9284c0af,ITEM_0548d6b3f204,1,llm_recovered_positive
TERM_9284c0af,ITEM_373b87e9a595,1,llm_recovered_positive
TERM_9284c0af,ITEM_bc1cfe94e77d,1,llm_recovered_positive
TERM_9284c0af,ITEM_ca19aeea5590,1,llm_recovered_positive
TERM_9284c0af,ITEM_107c3e2b9bb4,1,llm_recovered_positive
TERM_ef632da0,ITEM_fa05e4a05c94,1,llm_recovered_positive
TERM_ef632da0,ITEM_4b5a1487d7c5,1,llm_recovered_positive
TERM_ef632da0,ITEM_bb8a1fc5f8b0,1,llm_recovered_positive
TERM_ef632da0,ITEM_436b7cba1007,1,llm_recovered_positive
TERM_ef632da0,ITEM_8e95737b0abf,1,llm_recovered_positive
TERM_067bf4df,ITEM_767deb4e9596,1,llm_recovered_positive
TERM_067bf4df,ITEM_fa23c0fdf8fb,1,llm_recovered_positive
TERM_067bf4df,ITEM_f79969cdfbed,1,llm_recovered_positive
TERM_067bf4df,ITEM_1f1d9e0b1af3,1,llm_recovered_positive
TERM_067bf4df,ITEM_2f6fecdda5eb,1,llm_recovered_positive
TERM_264742ef,ITEM_abd0c8323b19,1,llm_recovered_positive
TERM_264742ef,ITEM_ca0d0c986c38,1,llm_recovered_positive
TERM_264742ef,ITEM_d67804df29f6,1,llm_recovered_positive
TERM_264742ef,ITEM_3ae0805eac92,1,llm_recovered_positive
TERM_264742ef,ITEM_0542734f7a74,1,llm_recovered_positive
TERM_12b7caf7,ITEM_b4b36db2f682,1,llm_recovered_positive
TERM_12b7caf7,ITEM_015b3437c3d3,1,llm_recovered_positive
TERM_12b7caf7,ITEM_f859bc389ab4,1,llm_recovered_positive
TERM_12b7caf7,ITEM_0fbdad35b3c8,1,llm_recovered_positive
TERM_12b7caf7,ITEM_537ca66f09d7,1,llm_recovered_positive
TERM_e3806615,ITEM_40b63fdf2021,0,llm_verified_negative
TERM_e3806615,ITEM_a699c86c47eb,0,llm_verified_negative
TERM_e3806615,ITEM_39f8bd3509d2,1,llm_recovered_positive
TERM_e3806615,ITEM_a7ae875a029e,0,llm_verified_negative
TERM_e3806615,ITEM_576189e3bed0,1,llm_recovered_positive
TERM_b44deb0b,ITEM_548f9e278a4e,1,llm_recovered_positive
TERM_b44deb0b,ITEM_60fdee6fbc4a,1,llm_recovered_positive
TERM_b44deb0b,ITEM_a7f85d1b184f,1,llm_recovered_positive
TERM_b44deb0b,ITEM_6c26e9b908a7,1,llm_recovered_positive
TERM_b44deb0b,ITEM_be464d69dd42,1,llm_recovered_positive
TERM_0965b724,ITEM_95ad1055354a,1,llm_recovered_positive
TERM_0965b724,ITEM_cf2e40752ebd,1,llm_recovered_positive
TERM_0965b724,ITEM_63763590d081,1,llm_recovered_positive
TERM_0965b724,ITEM_f61aeac91620,1,llm_recovered_positive
TERM_0965b724,ITEM_0145e8f3da48,1,llm_recovered_positive
TERM_9fbc6c06,ITEM_002be4bc23da,0,llm_verified_negative
TERM_9fbc6c06,ITEM_75809be572b6,1,llm_recovered_positive
TERM_9fbc6c06,ITEM_f4002f66f4dd,1,llm_recovered_positive
TERM_9fbc6c06,ITEM_792d785c014c,1,llm_recovered_positive
TERM_9fbc6c06,ITEM_28f5f4079ed7,0,llm_verified_negative
TERM_16318f3e,ITEM_2cb0765c4f21,1,llm_recovered_positive
TERM_16318f3e,ITEM_08bdd900428a,0,llm_verified_negative
TERM_16318f3e,ITEM_731cf0428b0e,1,llm_recovered_positive
TERM_16318f3e,ITEM_e384b9b2561b,1,llm_recovered_positive
TERM_16318f3e,ITEM_4021dd04ceed,1,llm_recovered_positive
TERM_02dfbbdd,ITEM_c97d4682ce6d,1,llm_recovered_positive
TERM_02dfbbdd,ITEM_c432b8294810,1,llm_recovered_positive
TERM_02dfbbdd,ITEM_c1e6bc9025de,1,llm_recovered_positive
TERM_02dfbbdd,ITEM_b00e019b80ec,1,llm_recovered_positive
TERM_02dfbbdd,ITEM_d28c4b12aba2,1,llm_recovered_positive
TERM_964fecfb,ITEM_076482171471,1,llm_recovered_positive
TERM_964fecfb,ITEM_91a74020d5dd,1,llm_recovered_positive
TERM_964fecfb,ITEM_076f09a3a073,0,llm_verified_negative
TERM_964fecfb,ITEM_2519fd8c78f5,0,llm_verified_negative
TERM_964fecfb,ITEM_5ae1e930d1cf,0,llm_verified_negative
TERM_5a6f0e62,ITEM_77169c82a588,1,llm_recovered_positive
TERM_5a6f0e62,ITEM_32e6a90ebf5a,1,llm_recovered_positive
TERM_5a6f0e62,ITEM_937e5030df86,1,llm_recovered_positive
TERM_5a6f0e62,ITEM_587d16019ca1,1,llm_recovered_positive
TERM_5a6f0e62,ITEM_43edc05afad3,1,llm_recovered_positive
TERM_e795a5a3,ITEM_dcb9aaddca48,1,llm_recovered_positive
TERM_e795a5a3,ITEM_938b382f2082,0,llm_verified_negative
TERM_e795a5a3,ITEM_1157a3c9a6c1,0,llm_verified_negative
TERM_e795a5a3,ITEM_122669d0513f,1,llm_recovered_positive
TERM_e795a5a3,ITEM_c3d2ecaa2fce,1,llm_recovered_positive
TERM_3ec601a9,ITEM_f7b07dab82c3,1,llm_recovered_positive
TERM_3ec601a9,ITEM_b49150a359f3,1,llm_recovered_positive
TERM_3ec601a9,ITEM_75d73b66a02a,1,llm_recovered_positive
TERM_3ec601a9,ITEM_1cdebe546447,1,llm_recovered_positive
TERM_3ec601a9,ITEM_1a82e200cd6a,1,llm_recovered_positive
TERM_944c9eed,ITEM_3a726ee954b2,1,llm_recovered_positive
TERM_944c9eed,ITEM_9fa8bae51dd8,1,llm_recovered_positive
TERM_944c9eed,ITEM_60f322da1e1a,1,llm_recovered_positive
TERM_944c9eed,ITEM_dd1207350f63,1,llm_recovered_positive
TERM_944c9eed,ITEM_cab58dc12564,1,llm_recovered_positive
TERM_725f662c,ITEM_4ebfce3821c4,1,llm_recovered_positive
TERM_725f662c,ITEM_4f4e13252e2f,1,llm_recovered_positive
TERM_725f662c,ITEM_04432ce1f418,1,llm_recovered_positive
TERM_725f662c,ITEM_789f98a8339a,1,llm_recovered_positive
TERM_725f662c,ITEM_dfbf3bb0aaa0,0,llm_verified_negative
TERM_0fcba1b1,ITEM_50ece79b6bf3,1,llm_recovered_positive
TERM_0fcba1b1,ITEM_493d92aa3130,1,llm_recovered_positive
TERM_0fcba1b1,ITEM_3c2e38c029d2,1,llm_recovered_positive
TERM_0fcba1b1,ITEM_d1f99c140f6b,1,llm_recovered_positive
TERM_0fcba1b1,ITEM_84b1f8c31543,1,llm_recovered_positive
TERM_bff436d3,ITEM_6d6c41231cc4,1,llm_recovered_positive
TERM_bff436d3,ITEM_481539b2847d,1,llm_recovered_positive
TERM_bff436d3,ITEM_6ae4fe9a29ec,1,llm_recovered_positive
TERM_bff436d3,ITEM_ff94e789184a,1,llm_recovered_positive
TERM_bff436d3,ITEM_cb2cdc0a3b38,1,llm_recovered_positive
TERM_0ed09074,ITEM_15070fc08283,1,llm_recovered_positive
TERM_0ed09074,ITEM_7628998eb422,1,llm_recovered_positive
TERM_0ed09074,ITEM_b84857d2832b,1,llm_recovered_positive
TERM_0ed09074,ITEM_1829c9bf891a,1,llm_recovered_positive
TERM_0ed09074,ITEM_4248205dbf73,1,llm_recovered_positive
TERM_bad5602b,ITEM_938b382f2082,1,llm_recovered_positive
TERM_bad5602b,ITEM_7f1abfd4d534,1,llm_recovered_positive
TERM_bad5602b,ITEM_c6f6c7574045,1,llm_recovered_positive
TERM_bad5602b,ITEM_cbfb313b28d5,1,llm_recovered_positive
TERM_bad5602b,ITEM_eb3e5c62e439,1,llm_recovered_positive
TERM_df6ce538,ITEM_b5d303acfde0,1,llm_recovered_positive
TERM_df6ce538,ITEM_98b0bb1b320a,1,llm_recovered_positive
TERM_df6ce538,ITEM_2a6a67f44f11,1,llm_recovered_positive
TERM_df6ce538,ITEM_f8c80d1e511c,1,llm_recovered_positive
TERM_df6ce538,ITEM_b85460ef0004,1,llm_recovered_positive
TERM_77513ad5,ITEM_cf16388ed66e,1,llm_recovered_positive
TERM_77513ad5,ITEM_21179c1b61b7,1,llm_recovered_positive
TERM_77513ad5,ITEM_3c39c89a497d,1,llm_recovered_positive
TERM_77513ad5,ITEM_5420e25365b4,1,llm_recovered_positive
TERM_77513ad5,ITEM_4141bc11e6a0,1,llm_recovered_positive
TERM_c4c8a96e,ITEM_52ef1f5213f9,1,llm_recovered_positive
TERM_c4c8a96e,ITEM_e6d5ea403eee,1,llm_recovered_positive
TERM_c4c8a96e,ITEM_cdf585f20e5e,1,llm_recovered_positive
TERM_c4c8a96e,ITEM_52cec6a34390,1,llm_recovered_positive
TERM_c4c8a96e,ITEM_2e1626caf4d6,1,llm_recovered_positive
TERM_47334c5c,ITEM_30cabc754071,1,llm_recovered_positive
TERM_47334c5c,ITEM_b237b4c79dcc,1,llm_recovered_positive
TERM_47334c5c,ITEM_0baec6847ffb,1,llm_recovered_positive
TERM_47334c5c,ITEM_02e946afc91d,1,llm_recovered_positive
TERM_47334c5c,ITEM_46b99f40a04e,0,llm_verified_negative
TERM_ab2299c9,ITEM_c7b93913945b,1,llm_recovered_positive
TERM_ab2299c9,ITEM_ccea706b88ba,1,llm_recovered_positive
TERM_ab2299c9,ITEM_383248035cb0,1,llm_recovered_positive
TERM_ab2299c9,ITEM_ea83b15fa108,1,llm_recovered_positive
TERM_ab2299c9,ITEM_6571908197bb,1,llm_recovered_positive
TERM_ad987809,ITEM_9920b780b9ed,1,llm_recovered_positive
TERM_ad987809,ITEM_df2111497a89,1,llm_recovered_positive
TERM_ad987809,ITEM_5b3e333ca445,1,llm_recovered_positive
TERM_ad987809,ITEM_055c7a2d8a5e,1,llm_recovered_positive
TERM_ad987809,ITEM_2d7d5d1e2ad5,1,llm_recovered_positive
TERM_be5d9800,ITEM_e287f0018591,1,llm_recovered_positive
TERM_be5d9800,ITEM_fafdd609b43d,1,llm_recovered_positive
TERM_be5d9800,ITEM_1b09b38d9776,1,llm_recovered_positive
TERM_be5d9800,ITEM_0ddd85a74ca6,1,llm_recovered_positive
TERM_be5d9800,ITEM_6c34507206cb,1,llm_recovered_positive
TERM_97932bcc,ITEM_936897d06598,1,llm_recovered_positive
TERM_97932bcc,ITEM_a845b34c215f,1,llm_recovered_positive
TERM_97932bcc,ITEM_7d339beb28da,1,llm_recovered_positive
TERM_97932bcc,ITEM_3fe7e44f4ef6,1,llm_recovered_positive
TERM_97932bcc,ITEM_645787e5e1a8,1,llm_recovered_positive
TERM_2ee2c91f,ITEM_ebd3f4c55803,1,llm_recovered_positive
TERM_2ee2c91f,ITEM_c7915bf5ec9f,1,llm_recovered_positive
TERM_2ee2c91f,ITEM_7124699826ff,1,llm_recovered_positive
TERM_2ee2c91f,ITEM_72b27b8c10f4,1,llm_recovered_positive
TERM_2ee2c91f,ITEM_87ac35592cf8,1,llm_recovered_positive
TERM_b75c822b,ITEM_4feed69d0042,1,llm_recovered_positive
TERM_b75c822b,ITEM_f252912d6400,1,llm_recovered_positive
TERM_b75c822b,ITEM_d2ba0286f448,1,llm_recovered_positive
TERM_b75c822b,ITEM_a99a8de1283d,1,llm_recovered_positive
TERM_b75c822b,ITEM_366e4ec5d931,1,llm_recovered_positive
TERM_4a723c1d,ITEM_ca08686a5d97,1,llm_recovered_positive
TERM_4a723c1d,ITEM_34ff738ca82a,1,llm_recovered_positive
TERM_4a723c1d,ITEM_04d47a8ced03,1,llm_recovered_positive
TERM_4a723c1d,ITEM_dbbbdc019192,1,llm_recovered_positive
TERM_4a723c1d,ITEM_379c36c8a469,0,llm_verified_negative
TERM_915a6051,ITEM_4a216876acf7,1,llm_recovered_positive
TERM_915a6051,ITEM_643e422f671f,0,llm_verified_negative
TERM_915a6051,ITEM_4980ec83a6c0,0,llm_verified_negative
TERM_915a6051,ITEM_56a5b03fd9ec,0,llm_verified_negative
TERM_915a6051,ITEM_5e5943e5028e,1,llm_recovered_positive
TERM_a54122c9,ITEM_590463eb79b2,1,llm_recovered_positive
TERM_a54122c9,ITEM_2e6ab105e757,1,llm_recovered_positive
TERM_a54122c9,ITEM_61ae22199981,1,llm_recovered_positive
TERM_a54122c9,ITEM_328b0e414aad,1,llm_recovered_positive
TERM_a54122c9,ITEM_30979b3a89bb,1,llm_recovered_positive
TERM_6a5ebf62,ITEM_787ba5152823,1,llm_recovered_positive
TERM_6a5ebf62,ITEM_ada1ea75e0de,1,llm_recovered_positive
TERM_6a5ebf62,ITEM_66cb4ce8ad86,0,llm_verified_negative
TERM_6a5ebf62,ITEM_59abe0feb3f5,1,llm_recovered_positive
TERM_6a5ebf62,ITEM_7ec6d3d382d9,1,llm_recovered_positive
TERM_4ac5ecc0,ITEM_132641c37516,1,llm_recovered_positive
TERM_4ac5ecc0,ITEM_c946271ebd55,1,llm_recovered_positive
TERM_4ac5ecc0,ITEM_26e31e11f8b0,1,llm_recovered_positive
TERM_4ac5ecc0,ITEM_06dccbea715b,0,llm_verified_negative
TERM_4ac5ecc0,ITEM_d2be8242df7f,0,llm_verified_negative
TERM_86ff30fb,ITEM_10d809dc23b0,1,llm_recovered_positive
TERM_86ff30fb,ITEM_ae25a8b03145,0,llm_verified_negative
TERM_86ff30fb,ITEM_0996c0de56bd,1,llm_recovered_positive
TERM_86ff30fb,ITEM_304fd2acc103,0,llm_verified_negative
TERM_86ff30fb,ITEM_f5459221c6a9,1,llm_recovered_positive
TERM_2d65a0cb,ITEM_f2d70f1af4bf,1,llm_recovered_positive
TERM_2d65a0cb,ITEM_000fcba3ccb8,1,llm_recovered_positive
TERM_2d65a0cb,ITEM_274e9485eb6b,1,llm_recovered_positive
TERM_2d65a0cb,ITEM_7dac22322692,1,llm_recovered_positive
TERM_2d65a0cb,ITEM_216028c4c22a,1,llm_recovered_positive
TERM_5bcbad8d,ITEM_75397086d593,1,llm_recovered_positive
TERM_5bcbad8d,ITEM_977763df868f,1,llm_recovered_positive
TERM_5bcbad8d,ITEM_6b11bd805303,1,llm_recovered_positive
TERM_5bcbad8d,ITEM_e1af0fde68be,1,llm_recovered_positive
TERM_5bcbad8d,ITEM_427e7e53afa4,1,llm_recovered_positive
TERM_108be04c,ITEM_cff79514b3de,1,llm_recovered_positive
TERM_108be04c,ITEM_d611228dad8e,1,llm_recovered_positive
TERM_108be04c,ITEM_7264d0e83304,1,llm_recovered_positive
TERM_108be04c,ITEM_1ebb34313190,1,llm_recovered_positive
TERM_108be04c,ITEM_9de4051495da,1,llm_recovered_positive
TERM_03849f03,ITEM_b37d49656b73,1,llm_recovered_positive
TERM_03849f03,ITEM_628ec7ee49dd,1,llm_recovered_positive
TERM_03849f03,ITEM_fc1dbc09ed55,1,llm_recovered_positive
TERM_03849f03,ITEM_f82514e80a33,1,llm_recovered_positive
TERM_03849f03,ITEM_f910903d87cc,1,llm_recovered_positive
TERM_b8a27d55,ITEM_03f671c4fac1,1,llm_recovered_positive
TERM_b8a27d55,ITEM_de8e2d85b827,1,llm_recovered_positive
TERM_b8a27d55,ITEM_9df6cf88f058,1,llm_recovered_positive
TERM_b8a27d55,ITEM_192b2b4ff897,1,llm_recovered_positive
TERM_b8a27d55,ITEM_4870ca1bd977,1,llm_recovered_positive
TERM_52503355,ITEM_ce981e322ef6,0,llm_verified_negative
TERM_52503355,ITEM_b2cfe593e22d,1,llm_recovered_positive
TERM_52503355,ITEM_89e05a3293cd,1,llm_recovered_positive
TERM_52503355,ITEM_08bbebb37a10,1,llm_recovered_positive
TERM_52503355,ITEM_9a0ab99cd58d,0,llm_verified_negative
TERM_da738ac1,ITEM_32c2cbb70263,1,llm_recovered_positive
TERM_da738ac1,ITEM_b12096777eb1,1,llm_recovered_positive
TERM_da738ac1,ITEM_0479491da572,1,llm_recovered_positive
TERM_da738ac1,ITEM_041a43483081,1,llm_recovered_positive
TERM_da738ac1,ITEM_3c54209c1399,1,llm_recovered_positive
TERM_c0d803e9,ITEM_386c43d63739,1,llm_recovered_positive
TERM_c0d803e9,ITEM_e300a28285bb,1,llm_recovered_positive
TERM_c0d803e9,ITEM_f5eeddeca05c,1,llm_recovered_positive
TERM_c0d803e9,ITEM_c468849f54f7,1,llm_recovered_positive
TERM_c0d803e9,ITEM_0741a41d9ddf,1,llm_recovered_positive
TERM_56bdd4a8,ITEM_3b48d092ddd9,1,llm_recovered_positive
TERM_56bdd4a8,ITEM_5d3f4342ebda,1,llm_recovered_positive
TERM_56bdd4a8,ITEM_879bc04e60ae,1,llm_recovered_positive
TERM_56bdd4a8,ITEM_7cd7a60bb21f,1,llm_recovered_positive
TERM_56bdd4a8,ITEM_8850f374e865,1,llm_recovered_positive
TERM_705814dd,ITEM_21ffdcf5e3a7,1,llm_recovered_positive
TERM_705814dd,ITEM_ee9305ac25dd,1,llm_recovered_positive
TERM_705814dd,ITEM_e008991bcb08,1,llm_recovered_positive
TERM_705814dd,ITEM_7936b0b62bb9,1,llm_recovered_positive
TERM_705814dd,ITEM_d3a1c3e94d24,1,llm_recovered_positive
TERM_15fa3b87,ITEM_8ff766bb6db9,1,llm_recovered_positive
TERM_15fa3b87,ITEM_301a320805b2,1,llm_recovered_positive
TERM_15fa3b87,ITEM_19f300cae778,1,llm_recovered_positive
TERM_15fa3b87,ITEM_26bb32974055,1,llm_recovered_positive
TERM_15fa3b87,ITEM_7e96819e6e83,1,llm_recovered_positive
TERM_9b9c3857,ITEM_2c34149c2479,1,llm_recovered_positive
TERM_9b9c3857,ITEM_cc4c6749f695,1,llm_recovered_positive
TERM_9b9c3857,ITEM_9730834923bf,1,llm_recovered_positive
TERM_9b9c3857,ITEM_5dede65ee013,1,llm_recovered_positive
TERM_9b9c3857,ITEM_77012d870c52,1,llm_recovered_positive
TERM_cd5e1c24,ITEM_e06a623233f8,1,llm_recovered_positive
TERM_cd5e1c24,ITEM_d614670abf7f,1,llm_recovered_positive
TERM_cd5e1c24,ITEM_efa2400f7bb2,1,llm_recovered_positive
TERM_cd5e1c24,ITEM_53421c40a28f,1,llm_recovered_positive
TERM_cd5e1c24,ITEM_ceb3164b385e,1,llm_recovered_positive
TERM_44e6982d,ITEM_60e667ecbb4e,1,llm_recovered_positive
TERM_44e6982d,ITEM_78c6ac6c9509,1,llm_recovered_positive
TERM_44e6982d,ITEM_968165c0a85a,1,llm_recovered_positive
TERM_44e6982d,ITEM_886cdee90acd,1,llm_recovered_positive
TERM_44e6982d,ITEM_f28add72f7b9,1,llm_recovered_positive
TERM_e3f7dd64,ITEM_68eb6860191f,1,llm_recovered_positive
TERM_e3f7dd64,ITEM_6d9c9ed33928,1,llm_recovered_positive
TERM_e3f7dd64,ITEM_1b9b80810f4d,1,llm_recovered_positive
TERM_e3f7dd64,ITEM_e7bfcc1837c3,1,llm_recovered_positive
TERM_e3f7dd64,ITEM_019745271660,1,llm_recovered_positive
TERM_024d8d80,ITEM_c2e388135971,1,llm_recovered_positive
TERM_024d8d80,ITEM_84d99311036a,1,llm_recovered_positive
TERM_024d8d80,ITEM_caa3b45ebc7f,1,llm_recovered_positive
TERM_024d8d80,ITEM_a49bc30c863c,1,llm_recovered_positive
TERM_024d8d80,ITEM_d30118b2145a,1,llm_recovered_positive
TERM_43fe1acb,ITEM_1d152e99d295,1,llm_recovered_positive
TERM_43fe1acb,ITEM_fc30fa2e930d,1,llm_recovered_positive
TERM_43fe1acb,ITEM_e287cef07ea8,1,llm_recovered_positive
TERM_43fe1acb,ITEM_91236cca551b,1,llm_recovered_positive
TERM_43fe1acb,ITEM_2e9b1a4a0198,1,llm_recovered_positive
TERM_7b251ea2,ITEM_25f05980d50e,0,llm_verified_negative
TERM_7b251ea2,ITEM_edacc2e76123,0,llm_verified_negative
TERM_7b251ea2,ITEM_009bd9ed5caf,0,llm_verified_negative
TERM_7b251ea2,ITEM_901aea38aaf9,0,llm_verified_negative
TERM_7b251ea2,ITEM_adee515e397d,1,llm_recovered_positive
TERM_dbbd8a9e,ITEM_e8098dd7df61,1,llm_recovered_positive
TERM_dbbd8a9e,ITEM_6f9cf154edf1,1,llm_recovered_positive
TERM_dbbd8a9e,ITEM_144f7cb9cb3a,1,llm_recovered_positive
TERM_dbbd8a9e,ITEM_16dabab4a9e2,1,llm_recovered_positive
TERM_dbbd8a9e,ITEM_75379024d649,1,llm_recovered_positive
TERM_9fba452e,ITEM_435287b71afc,1,llm_recovered_positive
TERM_9fba452e,ITEM_582484b5ba7d,1,llm_recovered_positive
TERM_9fba452e,ITEM_be75eac6ae76,1,llm_recovered_positive
TERM_9fba452e,ITEM_d9f67c00348e,1,llm_recovered_positive
TERM_9fba452e,ITEM_802f03d907b8,1,llm_recovered_positive
TERM_9576fc1d,ITEM_aef014bc421b,1,llm_recovered_positive
TERM_9576fc1d,ITEM_e3f9c5be2fdb,1,llm_recovered_positive
TERM_9576fc1d,ITEM_154373167862,1,llm_recovered_positive
TERM_9576fc1d,ITEM_c6c044d358df,1,llm_recovered_positive
TERM_9576fc1d,ITEM_133f0f99a2f1,1,llm_recovered_positive
TERM_1f340aef,ITEM_7d8f49a26bec,1,llm_recovered_positive
TERM_1f340aef,ITEM_4daac7b02307,1,llm_recovered_positive
TERM_1f340aef,ITEM_ba333c722c32,1,llm_recovered_positive
TERM_1f340aef,ITEM_df3764284c90,1,llm_recovered_positive
TERM_1f340aef,ITEM_208535f6621a,1,llm_recovered_positive
TERM_2c02c8ae,ITEM_f1b29c32b6b1,1,llm_recovered_positive
TERM_2c02c8ae,ITEM_5872ab94e8a4,1,llm_recovered_positive
TERM_2c02c8ae,ITEM_348ea2dda00c,1,llm_recovered_positive
TERM_2c02c8ae,ITEM_ae063ab3e895,1,llm_recovered_positive
TERM_2c02c8ae,ITEM_b9d2668fc77b,1,llm_recovered_positive
TERM_e017162b,ITEM_8beb0d2d02c7,1,llm_recovered_positive
TERM_e017162b,ITEM_91acdf5fb4c8,1,llm_recovered_positive
TERM_e017162b,ITEM_8bca0a4c089b,1,llm_recovered_positive
TERM_e017162b,ITEM_ff6a1e57331b,1,llm_recovered_positive
TERM_e017162b,ITEM_e7732c711d05,1,llm_recovered_positive
TERM_6466fae2,ITEM_c15273aaa375,1,llm_recovered_positive
TERM_6466fae2,ITEM_9af1406ca3cc,1,llm_recovered_positive
TERM_6466fae2,ITEM_01f360dc2cc7,1,llm_recovered_positive
TERM_6466fae2,ITEM_aee0c4a2f60f,1,llm_recovered_positive
TERM_6466fae2,ITEM_298a688a7c00,1,llm_recovered_positive
TERM_4ce3a5d0,ITEM_f8c36a9d2b0a,1,llm_recovered_positive
TERM_4ce3a5d0,ITEM_f8f399510846,1,llm_recovered_positive
TERM_4ce3a5d0,ITEM_92ec5291fa98,1,llm_recovered_positive
TERM_4ce3a5d0,ITEM_420060ea883d,1,llm_recovered_positive
TERM_4ce3a5d0,ITEM_c385f2196e16,1,llm_recovered_positive
TERM_373e423e,ITEM_c706de4b99c4,1,llm_recovered_positive
TERM_373e423e,ITEM_41225f229949,1,llm_recovered_positive
TERM_373e423e,ITEM_562806d6d10e,1,llm_recovered_positive
TERM_373e423e,ITEM_bd7b392a33bb,1,llm_recovered_positive
TERM_373e423e,ITEM_59e14347e08e,1,llm_recovered_positive
TERM_53851937,ITEM_012cf606cd09,1,llm_recovered_positive
TERM_53851937,ITEM_de79c6f3d3aa,1,llm_recovered_positive
TERM_53851937,ITEM_59054446df91,1,llm_recovered_positive
TERM_53851937,ITEM_14f5061700d8,1,llm_recovered_positive
TERM_53851937,ITEM_ae3ce7871723,1,llm_recovered_positive
TERM_065f83a0,ITEM_d350ee9ffa93,1,llm_recovered_positive
TERM_065f83a0,ITEM_6cce6fbec09b,1,llm_recovered_positive
TERM_065f83a0,ITEM_399cbdeb34d8,1,llm_recovered_positive
TERM_065f83a0,ITEM_20a4518dbbed,1,llm_recovered_positive
TERM_065f83a0,ITEM_ee373bea07e2,1,llm_recovered_positive
TERM_5c9966c4,ITEM_3c817bfb02b6,1,llm_recovered_positive
TERM_5c9966c4,ITEM_5cf849e0fd27,0,llm_verified_negative
TERM_5c9966c4,ITEM_42d99102eced,0,llm_verified_negative
TERM_5c9966c4,ITEM_ec54ad45b1ae,0,llm_verified_negative
TERM_5c9966c4,ITEM_4b7cf0ae9ea2,0,llm_verified_negative
TERM_df2f132d,ITEM_ac6ba4f184cc,1,llm_recovered_positive
TERM_df2f132d,ITEM_762a7286aa91,1,llm_recovered_positive
TERM_df2f132d,ITEM_39a383749a24,1,llm_recovered_positive
TERM_df2f132d,ITEM_d8840c8bdc7a,1,llm_recovered_positive
TERM_df2f132d,ITEM_ece5b3a983f7,1,llm_recovered_positive
TERM_9d8b1cc2,ITEM_ae227d5f8759,1,llm_recovered_positive
TERM_9d8b1cc2,ITEM_502e71589ef8,1,llm_recovered_positive
TERM_9d8b1cc2,ITEM_358636f376d6,1,llm_recovered_positive
TERM_9d8b1cc2,ITEM_6b3e6e79b37b,1,llm_recovered_positive
TERM_9d8b1cc2,ITEM_95edf4e1af95,1,llm_recovered_positive
TERM_03c6a46b,ITEM_69e8a82c15b3,1,llm_recovered_positive
TERM_03c6a46b,ITEM_de5a64618378,1,llm_recovered_positive
TERM_03c6a46b,ITEM_311054de2d9c,1,llm_recovered_positive
TERM_03c6a46b,ITEM_0460090f2537,1,llm_recovered_positive
TERM_03c6a46b,ITEM_aeaf379e5b25,1,llm_recovered_positive
TERM_77ae6860,ITEM_82022d3b0f33,1,llm_recovered_positive
TERM_77ae6860,ITEM_f934981e2df4,1,llm_recovered_positive
TERM_77ae6860,ITEM_af17eb3697a3,1,llm_recovered_positive
TERM_77ae6860,ITEM_8c6d49916366,1,llm_recovered_positive
TERM_77ae6860,ITEM_4641b12309c7,1,llm_recovered_positive
TERM_24e20cf0,ITEM_ac589845e722,1,llm_recovered_positive
TERM_24e20cf0,ITEM_da5ead7c9361,1,llm_recovered_positive
TERM_24e20cf0,ITEM_9e928fe34561,1,llm_recovered_positive
TERM_24e20cf0,ITEM_1409c08f9f05,1,llm_recovered_positive
TERM_24e20cf0,ITEM_aa8e9442881a,1,llm_recovered_positive
TERM_104d262d,ITEM_57ba164682b5,1,llm_recovered_positive
TERM_104d262d,ITEM_0051fe967164,1,llm_recovered_positive
TERM_104d262d,ITEM_144ff0c8064d,1,llm_recovered_positive
TERM_104d262d,ITEM_7d4d299ef716,1,llm_recovered_positive
TERM_104d262d,ITEM_2c96794c4e83,1,llm_recovered_positive
